Trade_ID,Descr,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
a6a2572f46_WN1Com_1,US ULTRA BOND CBT,WN1 Comdty,2010-01-14,2010-01-15,95.0625,96.75,0.0,0.0,0.0
a6a2572f46_NQ1Ind_1,NASDAQ 100 E-MINI,NQ1 Index,2010-01-25,2010-01-29,3453.25,3436.25,57581125.0,833.0,-307925.0
a6a2572f46_WN1Com_2,US ULTRA BOND CBT,WN1 Comdty,2010-01-28,2010-01-29,98.0625,98.375,0.0,0.0,0.0
a6a2572f46_NQ1Ind_2,NASDAQ 100 E-MINI,NQ1 Index,2010-02-01,2010-02-03,3398.5,3427.5,53193150.0,774.0,437900.0
a6a2572f46_WN1Com_3,US ULTRA BOND CBT,WN1 Comdty,2010-02-04,2010-02-05,97.34375,98.5625,0.0,0.0,0.0
a6a2572f46_NQ1Ind_3,NASDAQ 100 E-MINI,NQ1 Index,2010-02-09,2010-02-12,3392.5,3431.75,46619820.0,687.0,535285.0
a6a2572f46_WN1Com_4,US ULTRA BOND CBT,WN1 Comdty,2010-02-11,2010-02-12,98.03125,96.84375,0.0,0.0,-357437.5
a6a2572f46_WN1Com_5,US ULTRA BOND CBT,WN1 Comdty,2010-02-16,2010-02-17,97.15625,96.4375,37304212.5,385.2,-245812.5
a6a2572f46_WN1Com_6,US ULTRA BOND CBT,WN1 Comdty,2010-02-19,2010-02-22,96.4375,95.46875,37342800.0,393.59999999999997,-318718.75
a6a2572f46_NQ1Ind_4,NASDAQ 100 E-MINI,NQ1 Index,2010-02-26,2010-03-01,3471.5,3479.75,52913280.0,762.0,126555.0
a6a2572f46_WN1Com_7,US ULTRA BOND CBT,WN1 Comdty,2010-03-04,2010-03-05,98.34375,98.90625,36028125.0,366.0,171000.0
a6a2572f46_WN1Com_8,US ULTRA BOND CBT,WN1 Comdty,2010-03-10,2010-03-11,96.46875,96.40625,39087787.5,404.4,-21187.5
a6a2572f46_NQ1Ind_5,NASDAQ 100 E-MINI,NQ1 Index,2010-03-16,2010-03-17,3578.25,3589.75,108921930.0,1522.0,348450.0
a6a2572f46_WN1Com_9,US ULTRA BOND CBT,WN1 Comdty,2010-03-25,2010-03-26,96.09375,95.625,44063700.0,458.4,-172968.75
a6a2572f46_WN1Com_10,US ULTRA BOND CBT,WN1 Comdty,2010-04-06,2010-04-07,94.375,94.15625,44472750.0,472.79999999999995,-87281.25
a6a2572f46_NQ1Ind_6,NASDAQ 100 E-MINI,NQ1 Index,2010-04-14,2010-04-15,3671.0,3687.25,132729000.0,1812.0,525525.0
a6a2572f46_WN1Com_11,US ULTRA BOND CBT,WN1 Comdty,2010-04-27,2010-04-28,97.875,99.25,44679675.0,458.4,459250.0
a6a2572f46_NQ1Ind_7,NASDAQ 100 E-MINI,NQ1 Index,2010-05-07,2010-05-11,3545.25,3601.0,39871090.0,562.0,608265.0
a6a2572f46_WN1Com_12,US ULTRA BOND CBT,WN1 Comdty,2010-05-12,2010-05-13,103.09375,101.5,23543137.5,229.2,-299625.0
a6a2572f46_NQ1Ind_8,NASDAQ 100 E-MINI,NQ1 Index,2010-05-19,2010-05-25,3547.5,3471.0,30097640.0,424.0,-654585.0
a6a2572f46_NQ1Ind_9,NASDAQ 100 E-MINI,NQ1 Index,2010-06-09,2010-06-14,3455.75,3511.25,27069560.0,392.0,505290.0
a6a2572f46_WN1Com_13,US ULTRA BOND CBT,WN1 Comdty,2010-06-17,2010-06-18,108.375,109.3125,26111025.0,242.39999999999998,190312.5
a6a2572f46_NQ1Ind_10,NASDAQ 100 E-MINI,NQ1 Index,2010-06-24,2010-06-30,3533.0,3427.0,35650440.0,504.0,-1177345.0
a6a2572f46_NQ1Ind_11,NASDAQ 100 E-MINI,NQ1 Index,2010-07-01,2010-07-08,3399.25,3451.5,34544160.0,504.0,649145.0
a6a2572f46_WN1Com_14,US ULTRA BOND CBT,WN1 Comdty,2010-07-12,2010-07-13,111.28125,111.25,33499087.5,301.2,-8875.0
a6a2572f46_WN1Com_15,US ULTRA BOND CBT,WN1 Comdty,2010-07-14,2010-07-15,110.0,111.78125,40050000.0,360.0,537937.5
a6a2572f46_NQ1Ind_12,NASDAQ 100 E-MINI,NQ1 Index,2010-07-19,2010-07-21,3463.5,3502.75,42550200.0,614.0,481990.0
a6a2572f46_WN1Com_16,US ULTRA BOND CBT,WN1 Comdty,2010-07-27,2010-07-28,111.28125,110.5625,39055837.5,349.2,-201250.0
a6a2572f46_NQ1Ind_13,NASDAQ 100 E-MINI,NQ1 Index,2010-08-02,2010-08-03,3531.75,3556.75,49635520.0,704.0,346000.0
a6a2572f46_NQ1Ind_14,NASDAQ 100 E-MINI,NQ1 Index,2010-08-13,2010-08-18,3493.0,3503.0,45582665.0,653.0,157480.0
a6a2572f46_NQ1Ind_15,NASDAQ 100 E-MINI,NQ1 Index,2010-08-23,2010-08-27,3487.75,3429.0,58327720.0,836.0,-990085.0
a6a2572f46_WN1Com_17,US ULTRA BOND CBT,WN1 Comdty,2010-09-07,2010-09-08,118.40625,120.9375,24252075.0,205.2,422718.75
a6a2572f46_WN1Com_18,US ULTRA BOND CBT,WN1 Comdty,2010-09-13,2010-09-14,116.4375,116.75,22441387.5,193.2,50000.0
a6a2572f46_WN1Com_19,US ULTRA BOND CBT,WN1 Comdty,2010-09-20,2010-09-21,116.375,116.40625,23719837.5,205.2,5468.75
a6a2572f46_NQ1Ind_16,NASDAQ 100 E-MINI,NQ1 Index,2010-09-22,2010-09-27,3651.0,3684.25,55422180.0,759.0,599795.0
a6a2572f46_WN1Com_20,US ULTRA BOND CBT,WN1 Comdty,2010-10-12,2010-10-13,119.65625,117.8125,39987675.0,334.8,-505187.5
a6a2572f46_WN1Com_21,US ULTRA BOND CBT,WN1 Comdty,2010-10-14,2010-10-15,117.84375,115.96875,39726375.0,337.2,-541875.0
a6a2572f46_WN1Com_22,US ULTRA BOND CBT,WN1 Comdty,2010-10-18,2010-10-19,114.59375,115.03125,37713037.5,325.2,113750.0
a6a2572f46_NQ1Ind_17,NASDAQ 100 E-MINI,NQ1 Index,2010-10-21,2010-10-26,3750.5,3774.75,66811635.0,891.0,432315.0
a6a2572f46_WN1Com_23,US ULTRA BOND CBT,WN1 Comdty,2010-10-25,2010-10-26,115.71875,116.125,38776500.0,336.0,116187.5
a6a2572f46_WN1Com_24,US ULTRA BOND CBT,WN1 Comdty,2010-10-29,2010-11-01,113.09375,113.875,43232475.0,382.8,235937.5
a6a2572f46_WN1Com_25,US ULTRA BOND CBT,WN1 Comdty,2010-11-08,2010-11-09,112.53125,112.65625,34492800.0,307.2,32125.0
a6a2572f46_WN1Com_26,US ULTRA BOND CBT,WN1 Comdty,2010-11-10,2010-11-11,109.84375,109.65625,32850562.5,291.59999999999997,-45375.0
a6a2572f46_NQ1Ind_18,NASDAQ 100 E-MINI,NQ1 Index,2010-11-24,2010-11-26,3782.75,3822.0,62141490.0,821.0,591105.0
a6a2572f46_NQ1Ind_19,NASDAQ 100 E-MINI,NQ1 Index,2010-12-01,2010-12-02,3780.5,3824.5,54089750.0,715.0,582560.0
a6a2572f46_WN1Com_27,US ULTRA BOND CBT,WN1 Comdty,2010-12-06,2010-12-07,108.78125,109.375,27448462.5,253.2,123500.0
a6a2572f46_WN1Com_28,US ULTRA BOND CBT,WN1 Comdty,2010-12-17,2010-12-20,103.84375,106.125,24487650.0,237.6,403781.25
a6a2572f46_NQ1Ind_20,NASDAQ 100 E-MINI,NQ1 Index,2011-01-03,2011-01-04,3887.25,3917.0,122866030.0,1582.0,869295.0
a6a2572f46_WN1Com_29,US ULTRA BOND CBT,WN1 Comdty,2011-01-06,2011-01-07,104.03125,104.65625,22797225.0,219.6,127500.0
a6a2572f46_WN1Com_30,US ULTRA BOND CBT,WN1 Comdty,2011-01-13,2011-01-14,104.03125,105.0625,25612200.0,244.79999999999998,233062.5
a6a2572f46_WN1Com_31,US ULTRA BOND CBT,WN1 Comdty,2011-02-03,2011-02-04,102.75,102.21875,35129812.5,342.0,-151937.5
a6a2572f46_WN1Com_32,US ULTRA BOND CBT,WN1 Comdty,2011-02-07,2011-02-08,101.09375,101.34375,37289400.0,364.8,75750.0
a6a2572f46_WN1Com_33,US ULTRA BOND CBT,WN1 Comdty,2011-02-09,2011-02-10,100.21875,101.3125,37456650.0,369.59999999999997,320468.75
a6a2572f46_NQ1Ind_21,NASDAQ 100 E-MINI,NQ1 Index,2011-02-16,2011-02-17,4048.5,4059.25,61379050.0,758.0,162970.0
a6a2572f46_NQ1Ind_22,NASDAQ 100 E-MINI,NQ1 Index,2011-02-25,2011-02-28,3977.25,4012.5,51045420.0,642.0,433575.0
a6a2572f46_NQ1Ind_23,NASDAQ 100 E-MINI,NQ1 Index,2011-03-17,2011-03-22,3878.5,3925.75,42347760.0,546.0,509190.0
a6a2572f46_WN1Com_34,US ULTRA BOND CBT,WN1 Comdty,2011-03-22,2011-03-23,106.6875,107.03125,42744712.5,399.59999999999997,116875.0
a6a2572f46_WN1Com_35,US ULTRA BOND CBT,WN1 Comdty,2011-03-24,2011-03-25,106.9375,106.03125,47393437.5,442.8,-329875.0
a6a2572f46_WN1Com_36,US ULTRA BOND CBT,WN1 Comdty,2011-03-28,2011-03-29,105.75,106.09375,47586825.0,448.8,128906.25
a6a2572f46_NQ1Ind_24,NASDAQ 100 E-MINI,NQ1 Index,2011-04-04,2011-04-08,4006.75,3998.5,52665120.0,657.0,-105335.0
a6a2572f46_WN1Com_37,US ULTRA BOND CBT,WN1 Comdty,2011-04-07,2011-04-08,104.28125,103.75,52104000.0,499.2,-226843.75
a6a2572f46_WN1Com_38,US ULTRA BOND CBT,WN1 Comdty,2011-04-11,2011-04-12,103.1875,103.09375,57892500.0,558.0,-43593.75
a6a2572f46_NQ1Ind_25,NASDAQ 100 E-MINI,NQ1 Index,2011-04-13,2011-04-19,3961.75,3958.5,59358250.0,749.0,-85425.0
a6a2572f46_WN1Com_39,US ULTRA BOND CBT,WN1 Comdty,2011-04-25,2011-04-26,106.71875,107.09375,59327662.5,555.6,175875.0
a6a2572f46_NQ1Ind_26,NASDAQ 100 E-MINI,NQ1 Index,2011-05-03,2011-05-09,4072.25,4047.5,82397040.0,1012.0,-491115.0
a6a2572f46_WN1Com_40,US ULTRA BOND CBT,WN1 Comdty,2011-05-11,2011-05-12,109.5,110.5,61653150.0,561.6,466000.0
a6a2572f46_NQ1Ind_27,NASDAQ 100 E-MINI,NQ1 Index,2011-05-18,2011-05-19,4010.75,4031.5,63787460.0,796.0,330340.0
a6a2572f46_NQ1Ind_28,NASDAQ 100 E-MINI,NQ1 Index,2011-05-25,2011-05-27,3970.25,3996.0,68464350.0,862.0,444605.0
a6a2572f46_NQ1Ind_29,NASDAQ 100 E-MINI,NQ1 Index,2011-06-13,2011-06-15,3891.25,3918.5,50735380.0,652.0,361605.0
a6a2572f46_WN1Com_41,US ULTRA BOND CBT,WN1 Comdty,2011-06-22,2011-06-23,113.40625,113.5,41778862.5,368.4,28875.0
a6a2572f46_NQ1Ind_30,NASDAQ 100 E-MINI,NQ1 Index,2011-06-27,2011-06-29,3881.75,3956.0,47422765.0,611.0,855840.0
a6a2572f46_WN1Com_42,US ULTRA BOND CBT,WN1 Comdty,2011-06-30,2011-07-01,110.1875,110.25,35853300.0,325.2,17812.5
a6a2572f46_WN1Com_43,US ULTRA BOND CBT,WN1 Comdty,2011-07-05,2011-07-06,109.625,110.1875,40616100.0,368.4,173250.0
a6a2572f46_NQ1Ind_31,NASDAQ 100 E-MINI,NQ1 Index,2011-07-13,2011-07-19,4017.5,4014.75,47567200.0,592.0,-44985.0
a6a2572f46_WN1Com_44,US ULTRA BOND CBT,WN1 Comdty,2011-07-19,2011-07-20,112.0,114.25,44964750.0,400.8,688500.0
a6a2572f46_NQ1Ind_32,NASDAQ 100 E-MINI,NQ1 Index,2011-07-29,2011-08-04,4043.75,3976.75,46898800.0,580.0,-791075.0
a6a2572f46_NQ1Ind_33,NASDAQ 100 E-MINI,NQ1 Index,2011-08-05,2011-08-11,3886.75,3755.75,36188425.0,455.0,-1286470.0
a6a2572f46_NQ1Ind_34,NASDAQ 100 E-MINI,NQ1 Index,2011-08-19,2011-08-24,3757.75,3797.0,19826400.0,264.0,212795.0
a6a2572f46_WN1Com_45,US ULTRA BOND CBT,WN1 Comdty,2011-08-25,2011-08-26,127.875,128.28125,20275200.0,158.4,53625.0
a6a2572f46_NQ1Ind_35,NASDAQ 100 E-MINI,NQ1 Index,2011-09-07,2011-09-08,3839.5,3898.0,19728605.0,257.0,352170.0
a6a2572f46_WN1Com_46,US ULTRA BOND CBT,WN1 Comdty,2011-09-15,2011-09-16,136.0625,134.34375,24698100.0,182.4,-262968.75
