Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
147c_FC1Com_12,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-10-13,1982-10-19,177.475,177.05,4880562.5,55.0,-11649.999999999527
147c_SB1Com_9,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1982-10-13,1982-10-18,21.28,21.07,2257203.2,94.0,-23161.600000000093
147c_US1Com_14,US LONG BOND(CBT),fi-us,US1 Comdty,1982-10-14,1982-10-19,-50.65625,-51.0625,-6262000.0,124.0,-49218.75
147c_TY1Com_4,US 10YR NOTE,fi-us,TY1 Comdty,1982-10-14,1982-10-19,-28.328125,-28.515625,-4431406.25,158.0,-29375.0
147c_W1Comd_7,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1982-11-03,1982-11-15,2040.25,2050.25,11218625.0,110.0,61487.5
147c_RS1Com_2,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1982-11-04,1982-11-10,470.1,473.2,4170471.4656000007,542.0,27260.933799999693
147c_US1Com_15,US LONG BOND(CBT),fi-us,US1 Comdty,1982-11-05,1982-11-17,-49.34375,-51.59375,-6682500.0,135.0,-316906.25
147c_TY1Com_5,US 10YR NOTE,fi-us,TY1 Comdty,1982-11-05,1982-11-12,-27.453125,-28.109375,-4673109.375,171.0,-116031.25
147c_BO1Com_9,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1982-11-08,1982-11-16,39.62,39.34,4752120.0,199.0,-31451.999999999258
147c_C1Comd_5,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-11-11,1982-11-23,934.3125,936.0625,8126343.75,174.0,14350.0
147c_FC1Com_13,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-12-02,1982-12-09,172.475,170.375,6374175.0,74.0,-74774.99999999975
147c_FC1Com_14,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1982-12-27,1982-12-31,172.225,172.1,6202800.0,72.0,-4950.0
147c_C1Comd_6,CORN FUTURE      ,comm-soft,C 1 Comdty,1982-12-29,1983-01-05,937.3125,935.0625,12888046.875,275.0,-31287.5
147c_G1Comd_1,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1982-12-29,1983-01-11,-0.9,-4.86,-193440.0,78.0,-504512.48000000004
147c_FC1Com_15,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-01-11,1983-01-14,174.825,175.625,7512099.999999999,86.0,36900.000000000495
147c_SM1Com_9,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-01-11,1983-01-21,-510.8,-510.6,-9500880.0,186.0,12899.999999999796
147c_RS1Com_3,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1983-01-11,1983-01-14,461.5,464.3,4781236.104000001,632.0,28804.40580000012
147c_S1Comd_9,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-01-11,1983-01-14,-89.6875,-77.1875,-515881.25,118.0,74200.0
147c_W1Comd_8,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-01-13,1983-01-25,2039.5,2031.25,14795437.5,145.0,-59637.5
147c_GC1Com_9,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1983-01-18,1983-01-25,1523.2,1509.0,26287920.0,174.0,-243250.00000000058
147c_TY1Com_6,US 10YR NOTE,fi-us,TY1 Comdty,1983-01-18,1983-01-25,-26.359375,-27.953125,-8520187.5,324.0,-518031.25
147c_C1Comd_7,CORN FUTURE      ,comm-soft,C 1 Comdty,1983-01-28,1983-02-09,955.8125,958.5625,13833165.625,289.0,32600.0
147c_W1Comd_9,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-02-04,1983-02-10,2046.0,2043.5,14630687.5,143.0,-16275.0
147c_SB1Com_10,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1983-02-10,1983-02-23,20.63,20.34,3429574.4000000004,148.0,-59169.59999999989
147c_G1Comd_2,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-02-16,1983-02-24,-2.86,-3.21,-295455.93000000005,77.0,-39640.23499999997
147c_FC1Com_16,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-02-18,1983-02-24,177.275,179.55,7185712.500000001,81.0,97700.00000000023
147c_TY1Com_7,US 10YR NOTE,fi-us,TY1 Comdty,1983-02-22,1983-02-25,-26.390625,-25.359375,-8500078.125,315.0,352312.5
147c_US1Com_16,US LONG BOND(CBT),fi-us,US1 Comdty,1983-02-28,1983-03-10,-50.40625,-52.21875,-10958500.0,217.0,-398500.0
147c_FC1Com_17,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-02-28,1983-03-10,179.275,176.65,7833262.5,87.0,-96137.49999999999
147c_TY1Com_8,US 10YR NOTE,fi-us,TY1 Comdty,1983-03-01,1983-03-11,-25.640625,-26.984375,-7650218.75,298.0,-413625.0
147c_G1Comd_3,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-03-07,1983-03-10,-0.55,-0.02,-101221.89,87.0,79851.212
147c_W1Comd_10,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-03-18,1983-03-23,2031.25,2055.75,11074400.0,109.0,132250.0
147c_C1Comd_8,CORN FUTURE      ,comm-soft,C 1 Comdty,1983-03-22,1983-03-28,981.8125,992.3125,8731456.25,178.0,93150.0
147c_SM1Com_10,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-03-23,1983-03-28,-504.4,-503.1,-7707039.999999999,151.0,13089.999999999523
147c_S1Comd_10,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-03-25,1983-04-04,-56.9375,-46.9375,-186553.125,67.0,32450.0
147c_W1Comd_11,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-03-25,1983-03-31,2054.25,2049.5,10281250.0,100.0,-21750.0
147c_BO1Com_10,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1983-04-07,1983-04-19,39.9,39.86,4477901.999999999,187.0,-5837.999999999887
147c_CL1Com_1,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,1983-04-11,1983-04-18,62.01,62.36,57774680.0,932.0,109820.00000000029
147c_G1Comd_4,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-04-12,1983-04-22,3.04,0.04,310266.26399999997,84.0,-418913.951
147c_KC1Com_13,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1983-04-25,1983-05-02,348.26,347.86,9519382.5,73.0,-11366.249999999447
147c_US1Com_17,US LONG BOND(CBT),fi-us,US1 Comdty,1983-05-03,1983-05-10,-48.84375,-48.125,-13964343.75,287.0,197781.25
147c_TY1Com_9,US 10YR NOTE,fi-us,TY1 Comdty,1983-05-03,1983-05-10,-24.328125,-23.859375,-9390812.5,388.0,174000.0
147c_SB1Com_11,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1983-05-09,1983-05-16,21.84,22.61,3343457.6,137.0,104495.99999999996
147c_SB1Com_12,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,1983-06-01,1983-06-08,24.88,23.86,1888051.2,64.0,-39524.799999999996
147c_CL1Com_2,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,1983-06-16,1983-06-28,63.04,63.18,17300360.0,274.0,33960.00000000014
147c_W1Comd_12,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1983-06-22,1983-07-05,2034.75,2014.5,16367662.5,161.0,-166550.0
147c_C1Comd_9,CORN FUTURE      ,comm-soft,C 1 Comdty,1983-06-27,1983-07-05,998.5625,997.0625,9460040.625,189.0,-15037.5
147c_S1Comd_11,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-07-12,1983-07-15,-66.4375,-63.4375,-171093.75,50.0,8700.0
147c_SM1Com_11,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-07-12,1983-07-15,-511.0,-511.9,-4142340.0,81.0,-7019.9999999998
147c_C1Comd_10,CORN FUTURE      ,comm-soft,C 1 Comdty,1983-07-13,1983-07-19,1004.5625,1010.3125,9559968.75,190.0,54912.5
147c_CL1Com_3,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,1983-07-15,1983-07-20,63.89,63.74,22354500.0,350.0,-51469.99999999949
147c_BO1Com_11,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1983-07-22,1983-07-28,43.59,44.39,2950776.0,114.0,58529.99999999981
147c_SM1Com_12,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-07-25,1983-07-28,-502.3,-498.8,-3711000.0,75.0,21669.999999999993
147c_S1Comd_12,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-07-25,1983-07-28,-24.1875,0.8125,-6181.25,46.0,55362.5
147c_CL1Com_4,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,1983-08-03,1983-08-10,64.24,64.22,25265970.0,393.0,-10059.999999998327
147c_S1Comd_13,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-08-08,1983-08-11,85.8125,122.5625,154018.75,38.0,67037.5
147c_C1Comd_11,CORN FUTURE      ,comm-soft,C 1 Comdty,1983-08-08,1983-08-11,1047.5625,1054.0625,5911665.625,113.0,35425.0
147c_KC1Com_14,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1983-08-11,1983-08-16,352.79,353.14,9108000.0,69.0,9318.74999999909
147c_S1Comd_14,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1983-08-16,1983-08-22,197.8125,148.8125,285281.25,34.0,-88750.0
147c_SM1Com_13,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-08-16,1983-08-22,-438.3,-457.6,-2366450.0,53.0,-107520.00000000003
147c_US1Com_18,US LONG BOND(CBT),fi-us,US1 Comdty,1983-08-18,1983-08-30,-55.25,-56.78125,-11391468.75,207.0,-262218.75
147c_BO1Com_12,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1983-08-18,1983-08-23,51.66,52.11,2640780.0,85.0,13770.000000000116
147c_TY1Com_10,US 10YR NOTE,fi-us,TY1 Comdty,1983-08-18,1983-08-30,-29.734375,-30.921875,-7639218.75,258.0,-280593.75
147c_RS1Com_4,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1983-09-12,1983-09-19,550.2,549.9,1923813.288,216.0,-1406.052000000207
147c_G1Comd_5,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-09-13,1983-09-16,0.95,1.32,181560.96000000002,96.0,57971.37000000002
147c_BO1Com_13,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1983-09-14,1983-09-19,56.31,54.92,2097336.0,62.0,-49410.000000000015
147c_KC1Com_15,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1983-09-26,1983-10-03,356.84,361.57,11666373.75,87.0,136807.50000000055
147c_G1Comd_6,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-09-27,1983-10-05,2.67,1.92,509960.60000000003,115.0,-113685.16100000001
147c_US1Com_19,US LONG BOND(CBT),fi-us,US1 Comdty,1983-09-27,1983-09-30,-53.625,-53.65625,-11763125.0,220.0,-4656.25
147c_TY1Com_11,US 10YR NOTE,fi-us,TY1 Comdty,1983-09-27,1983-09-30,-28.140625,-28.234375,-7684843.75,274.0,-22562.5
147c_KC1Com_16,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1983-10-06,1983-10-17,365.19,367.52,8347773.75,61.0,40214.99999999984
147c_FC1Com_18,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-10-21,1983-11-01,168.775,167.275,6509387.5,77.0,-48999.99999999997
147c_KC1Com_17,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1983-11-09,1983-11-18,370.04,372.01,6255393.75,45.0,35677.49999999947
147c_FC1Com_19,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-11-09,1983-11-16,168.225,168.275,7149562.5,85.0,3125.000000000511
147c_C1Comd_12,CORN FUTURE      ,comm-soft,C 1 Comdty,1983-11-10,1983-11-15,1053.5625,1054.0625,6533637.5,124.0,3737.5
147c_RS1Com_5,CANOLA FUTR (WCE),comm-soft,RS1 Comdty,1983-11-10,1983-11-23,526.5,506.0,2371639.128,278.0,-97051.4584
147c_SM1Com_14,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1983-11-10,1983-11-22,-459.7,-483.9,-2431640.0,53.0,-134409.99999999994
147c_FC1Com_20,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-11-22,1983-12-06,170.1,171.65,7822300.0,92.0,75087.50000000061
147c_GC1Com_10,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1983-12-01,1983-12-07,1386.0,1387.3,31357500.0,226.0,39339.999999998836
147c_FC1Com_21,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1983-12-15,1983-12-23,172.6,173.3,8971300.000000002,104.0,38062.50000000096
147c_G1Comd_7,LONG GILT FUTURE ,fi-eu,G 1 Comdty,1983-12-23,1984-01-04,4.45,4.79,678367.26,114.0,63573.23199999998
