Trade_ID,Descr,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
fda143c33e_US1Com_1,US LONG BOND(CBT),US1 Comdty,1999-06-25,1999-06-28,30.070833333333333,30.1875,18642000.0,624.0,60316.66666666691
fda143c33e_NQ1Ind_1,NASDAQ 100 E-MINI,NQ1 Index,1999-07-21,1999-07-27,4672.6,4561.5,0.0,0.0,-1020436.0000000034
fda143c33e_US1Com_2,US LONG BOND(CBT),US1 Comdty,1999-08-02,1999-08-03,31.383333333333333,31.3125,0.0,0.0,0.0
fda143c33e_US1Com_3,US LONG BOND(CBT),US1 Comdty,1999-08-11,1999-08-12,30.075,30.28125,25489350.0,853.0,143962.5000000005
fda143c33e_NQ1Ind_2,NASDAQ 100 E-MINI,NQ1 Index,1999-08-20,1999-08-25,4606.466666666666,4721.5,34925800.0,380.0,888940.0000000033
fda143c33e_US1Com_4,US LONG BOND(CBT),US1 Comdty,1999-08-24,1999-08-25,31.5,31.875,24836062.5,791.0,242625.0
fda143c33e_NQ1Ind_3,NASDAQ 100 E-MINI,NQ1 Index,1999-08-27,1999-09-02,4748.0,4720.0,35421540.0,374.0,-221390.0
fda143c33e_US1Com_5,US LONG BOND(CBT),US1 Comdty,1999-09-03,1999-09-07,30.020833333333332,31.125,18121125.0,607.0,514541.6666666672
fda143c33e_NQ1Ind_4,NASDAQ 100 E-MINI,NQ1 Index,1999-09-27,1999-09-28,4721.266666666666,4727.5,30942450.0,329.0,41389.333333334944
fda143c33e_US1Com_6,US LONG BOND(CBT),US1 Comdty,1999-09-30,1999-10-01,30.060416666666665,30.6875,17960850.0,601.0,302254.16666666744
fda143c33e_US1Com_7,US LONG BOND(CBT),US1 Comdty,1999-10-08,1999-10-11,29.522916666666667,29.34375,17254125.0,588.0,-88866.6666666669
fda143c33e_US1Com_8,US LONG BOND(CBT),US1 Comdty,1999-10-13,1999-10-14,29.1375,28.375,17798400.0,614.0,-391924.99999999965
fda143c33e_US1Com_9,US LONG BOND(CBT),US1 Comdty,1999-10-15,1999-10-18,28.2,28.75,17535750.0,618.0,276650.00000000035
fda143c33e_US1Com_10,US LONG BOND(CBT),US1 Comdty,1999-10-21,1999-10-22,28.070833333333333,27.6875,17011650.0,610.0,-195499.99999999977
fda143c33e_NQ1Ind_5,NASDAQ 100 E-MINI,NQ1 Index,1999-10-28,1999-10-29,4766.366666666667,4836.5,34042220.0,358.0,476906.6666666658
fda143c33e_US1Com_11,US LONG BOND(CBT),US1 Comdty,1999-11-19,1999-11-22,30.7,30.5625,23924287.5,784.0,-90749.99999999953
fda143c33e_US1Com_12,US LONG BOND(CBT),US1 Comdty,1999-11-23,1999-11-24,30.458333333333332,30.125,23875425.0,781.0,-216333.33333333256
fda143c33e_US1Com_13,US LONG BOND(CBT),US1 Comdty,1999-12-17,1999-12-20,28.052083333333332,27.875,0.0,0.0,0.0
fda143c33e_US1Com_14,US LONG BOND(CBT),US1 Comdty,1999-12-21,1999-12-22,27.433333333333334,27.09375,0.0,0.0,0.0
fda143c33e_US1Com_15,US LONG BOND(CBT),US1 Comdty,1999-12-23,1999-12-27,27.2375,26.9375,0.0,0.0,0.0
