Trade_ID,Descr,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
7fccc06c48_WN1Com_1,US ULTRA BOND CBT,WN1 Comdty,2010-04-27,2010-04-28,99.48958333333333,99.25,44679675.0,458.0,-80020.83333333176
7fccc06c48_NQ1Ind_1,NASDAQ 100 E-MINI,NQ1 Index,2011-01-03,2011-01-04,3912.75,3917.0,122866030.0,1582.0,124185.0
7fccc06c48_WN1Com_2,US ULTRA BOND CBT,WN1 Comdty,2016-06-24,2016-06-27,179.8125,181.84375,59727600.0,338.0,452968.75
7fccc06c48_NQ1Ind_2,NASDAQ 100 E-MINI,NQ1 Index,2016-11-07,2016-11-08,6573.75,6583.0,69286040.0,536.0,71780.0
7fccc06c48_WN1Com_3,US ULTRA BOND CBT,WN1 Comdty,2017-09-05,2017-09-06,173.72916666666666,173.90625,81583500.0,476.0,62687.500000003354
7fccc06c48_NQ1Ind_3,NASDAQ 100 E-MINI,NQ1 Index,2017-12-15,2017-12-18,8270.166666666666,8271.0,56946720.0,348.0,5433.333333337287
7fccc06c48_NQ1Ind_4,NASDAQ 100 E-MINI,NQ1 Index,2018-01-02,2018-01-03,8283.916666666666,8286.25,67744890.0,414.0,17406.66666667119
7fccc06c48_WN1Com_4,US ULTRA BOND CBT,WN1 Comdty,2020-04-15,2020-04-16,227.73958333333334,227.96875,14117212.5,64.0,12833.333333332803
