Trade_ID,Descr,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
5fcc2fa664_WN1Com_1,US ULTRA BOND CBT,WN1 Comdty,2010-01-14,2010-01-15,95.0625,96.75,0.0,0.0,0.0
5fcc2fa664_NQ1Ind_1,NASDAQ 100 E-MINI,NQ1 Index,2010-01-25,2010-01-29,3453.25,3436.25,57581125.0,833.0,-307925.0
5fcc2fa664_WN1Com_2,US ULTRA BOND CBT,WN1 Comdty,2010-01-28,2010-01-29,98.0625,98.375,0.0,0.0,0.0
5fcc2fa664_NQ1Ind_2,NASDAQ 100 E-MINI,NQ1 Index,2010-02-01,2010-02-03,3398.5,3427.5,53193150.0,774.0,437900.0
5fcc2fa664_WN1Com_3,US ULTRA BOND CBT,WN1 Comdty,2010-02-04,2010-02-05,97.34375,98.5625,0.0,0.0,0.0
5fcc2fa664_NQ1Ind_3,NASDAQ 100 E-MINI,NQ1 Index,2010-02-09,2010-02-12,3392.5,3431.75,46619820.0,687.0,535285.0
5fcc2fa664_WN1Com_4,US ULTRA BOND CBT,WN1 Comdty,2010-02-11,2010-02-12,98.03125,96.84375,0.0,0.0,-357437.5
5fcc2fa664_WN1Com_5,US ULTRA BOND CBT,WN1 Comdty,2010-02-16,2010-02-17,97.15625,96.4375,31086843.75,321.0,-245812.5
5fcc2fa664_WN1Com_6,US ULTRA BOND CBT,WN1 Comdty,2010-02-19,2010-02-22,96.4375,95.46875,31119000.0,328.0,-318718.75
5fcc2fa664_NQ1Ind_4,NASDAQ 100 E-MINI,NQ1 Index,2010-02-26,2010-03-01,3471.5,3479.75,52913280.0,762.0,126555.0
5fcc2fa664_WN1Com_7,US ULTRA BOND CBT,WN1 Comdty,2010-03-04,2010-03-05,98.34375,98.90625,30023437.5,305.0,171000.0
5fcc2fa664_WN1Com_8,US ULTRA BOND CBT,WN1 Comdty,2010-03-10,2010-03-11,96.46875,96.40625,32573156.25,337.0,-21187.5
5fcc2fa664_NQ1Ind_5,NASDAQ 100 E-MINI,NQ1 Index,2010-03-16,2010-03-17,3578.25,3589.75,108921930.0,1522.0,348450.0
5fcc2fa664_WN1Com_9,US ULTRA BOND CBT,WN1 Comdty,2010-03-25,2010-03-26,96.09375,95.625,36719750.0,382.0,-172968.75
5fcc2fa664_WN1Com_10,US ULTRA BOND CBT,WN1 Comdty,2010-04-06,2010-04-07,94.375,94.15625,37060625.0,394.0,-87281.25
5fcc2fa664_NQ1Ind_6,NASDAQ 100 E-MINI,NQ1 Index,2010-04-14,2010-04-15,3671.0,3687.25,132729000.0,1812.0,525525.0
5fcc2fa664_WN1Com_11,US ULTRA BOND CBT,WN1 Comdty,2010-04-27,2010-04-28,97.875,99.25,37233062.5,382.0,459250.0
5fcc2fa664_NQ1Ind_7,NASDAQ 100 E-MINI,NQ1 Index,2010-05-07,2010-05-11,3545.25,3601.0,39871090.0,562.0,608265.0
5fcc2fa664_WN1Com_12,US ULTRA BOND CBT,WN1 Comdty,2010-05-12,2010-05-13,103.09375,101.5,19619281.25,191.0,-299625.0
5fcc2fa664_NQ1Ind_8,NASDAQ 100 E-MINI,NQ1 Index,2010-05-19,2010-05-25,3547.5,3471.0,30097640.0,424.0,-654585.0
5fcc2fa664_NQ1Ind_9,NASDAQ 100 E-MINI,NQ1 Index,2010-06-09,2010-06-14,3455.75,3511.25,27069560.0,392.0,505290.0
5fcc2fa664_WN1Com_13,US ULTRA BOND CBT,WN1 Comdty,2010-06-17,2010-06-18,108.375,109.3125,21759187.5,202.0,190312.5
5fcc2fa664_NQ1Ind_10,NASDAQ 100 E-MINI,NQ1 Index,2010-06-24,2010-06-30,3533.0,3427.0,35650440.0,504.0,-1177345.0
5fcc2fa664_NQ1Ind_11,NASDAQ 100 E-MINI,NQ1 Index,2010-07-01,2010-07-08,3399.25,3451.5,34544160.0,504.0,649145.0
