Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
7a44151016_NV1Cur_104,NEW ZEALAND $ FUT,fx-dm,NV1 Curncy,2022-05-02,2022-05-13,,,-5487468.0,-84.0,-244827.99999999977
7a44151016_JY1Cur_140,JPN YEN CURR FUT ,fx-dm,JY1 Curncy,2022-05-02,2022-06-09,,,-5474292.1875,-51.0,-180273.4375000003
7a44151016_EC1Cur_68,EURO FX CURR FUT ,fx-dm,EC1 Curncy,2022-05-02,2022-08-23,,,-7507549.125,-54.0,-420155.37499999953
7a44151016_CD1Cur_149,C$ CURRENCY FUT  ,fx-dm,CD1 Curncy,2022-05-04,2022-06-15,,,-8127503.4,-103.0,-83958.40000000078
7a44151016_SF1Cur_129,CHF CURRENCY FUT ,fx-dm,SF1 Curncy,2022-05-04,2022-06-09,,,-10637807.8125,-75.0,-95407.81249999997
7a44151016_SB1Com_217,SUGAR #11 (WORLD),comm-soft,SB1 Comdty,2022-05-05,2022-07-26,,,-760462.752,-42.0,-70430.75199999995
7a44151016_IR6Com_118,90-DAY BANK BILL ,stir,IR6 Comdty,2022-05-06,2022-06-08,,,-52551378.8085384,-315.0,-185526.3073211908
7a44151016_BTS1Co_70,Short Euro-BTP Fu,fi-eu,BTS1 Comdty,2022-05-06,2022-06-06,,,-40685621.9112,-360.0,-264584.39660000196
7a44151016_IK1Com_64,Euro-BTP Future  ,fi-eu,IK1 Comdty,2022-05-06,2022-06-06,,,-8720908.5054,-70.0,-385541.34269999946
7a44151016_OE1Com_121,EURO-BOBL FUTURE ,fi-eu,OE1 Comdty,2022-05-10,2022-09-21,,,-17845860.99534,-133.0,-833983.532260001
7a44151016_ER6Com_81,3MO EURO EURIBOR ,stir,ER6 Comdty,2022-05-10,2023-07-07,,,-69380864.4155,-265.0,-1926672.1720000012
