Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
4671_KC1Com_8,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1981-06-05,1981-06-15,258.75,259.06,-1159065.0,-12.0,4031.2500000000236
4671_KC1Com_9,COFFEE 'C' FUTURE,comm-soft,KC1 Comdty,1981-06-18,1981-06-26,252.59,243.03,-1035952.5,-11.0,-40290.000000000015
4671_C1Comd_5,CORN FUTURE      ,comm-soft,C 1 Comdty,1981-06-26,1981-07-07,1090.3125,1103.0625,-4307721.875,-79.0,46162.5
4671_GC1Com_4,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1981-06-26,1981-07-07,1548.0,1502.5,-14793600.0,-96.0,-449650.0
4671_SM1Com_6,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,1981-06-26,1981-07-07,-468.6,-455.3,2624720.0,-56.0,74330.00000000004
4671_S1Comd_5,SOYBEAN FUTURE   ,comm-soft,S 1 Comdty,1981-06-26,1981-07-07,129.0625,160.0625,-193968.75,-30.0,47687.5
4671_W1Comd_6,WHEAT FUTURE(CBT),comm-soft,W 1 Comdty,1981-06-26,1981-07-07,2223.75,2238.0,-6895175.0,-62.0,36687.5
4671_BO1Com_7,SOYBEAN OIL FUTR ,comm-soft,BO1 Comdty,1981-06-26,1981-07-07,49.47,49.96,-2731296.0,-92.0,28062.000000000084
4671_FC1Com_10,CATTLE FEEDER FUT,comm-soft,FC1 Comdty,1981-07-09,1981-07-17,164.95,166.65,-2560212.5,-31.0,23962.500000000255
4671_GC1Com_5,GOLD 100 OZ FUTR ,comm-prec,GC1 Comdty,1981-08-04,1981-08-12,1483.2,1496.1,-13175560.0,-89.0,128699.99999999872
4671_US1Com_4,US LONG BOND(CBT),fi-us,US1 Comdty,1981-08-04,1981-08-12,-67.59375,-65.375,5794250.0,-86.0,202750.0
4671_C1Comd_6,CORN FUTURE      ,comm-soft,C 1 Comdty,1981-08-06,1981-08-14,1079.8125,1058.3125,-3340443.75,-62.0,-69450.0
