Trade_ID,Descr,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
631affaf7c_TU1Com_1,US 2YR NOTE (CBT),TU1 Comdty,1997-09-12,1997-09-18,76.1015625,76.515625,344938218.75,2267.0,1841578.125
631affaf7c_ES1Ind_1,S&P500 EMINI FUT ,ES1 Index,1997-09-19,1997-09-25,1462.7,1458.7,0.0,0.0,0.0
631affaf7c_TU1Com_2,US 2YR NOTE (CBT),TU1 Comdty,1997-09-26,1997-10-02,76.4140625,76.6328125,277994359.375,1819.0,829406.25
631affaf7c_ES1Ind_2,S&P500 EMINI FUT ,ES1 Index,1997-10-07,1997-10-13,1486.45,1481.7,0.0,0.0,-46437.5
631affaf7c_TU1Com_3,US 2YR NOTE (CBT),TU1 Comdty,1997-10-13,1997-10-20,76.546875,76.3671875,235934343.75,1543.0,-611828.125
631affaf7c_TU1Com_4,US 2YR NOTE (CBT),TU1 Comdty,1997-10-27,1997-10-31,76.7578125,76.9609375,258913281.25,1690.0,497968.75
631affaf7c_ES1Ind_3,S&P500 EMINI FUT ,ES1 Index,1997-11-05,1997-11-10,1446.45,1434.95,20112605.0,278.0,-160975.0
631affaf7c_TU1Com_5,,TU1 Comdty,1997-11-11,1997-11-17,,76.6953125,212687781.25,1387.0,0.0
631affaf7c_ES1Ind_4,S&P500 EMINI FUT ,ES1 Index,1997-11-14,1997-11-20,1424.95,1452.95,19440330.0,273.0,381700.0
631affaf7c_ES1Ind_5,S&P500 EMINI FUT ,ES1 Index,1997-12-01,1997-12-05,1460.45,1482.45,36206760.0,496.0,556125.0
631affaf7c_ES1Ind_6,S&P500 EMINI FUT ,ES1 Index,1998-01-02,1998-01-07,1473.2,1464.7,50006652.5,679.0,-287150.0
631affaf7c_TU1Com_6,US 2YR NOTE (CBT),TU1 Comdty,1998-01-22,1998-01-26,77.4765625,77.34375,0.0,0.0,0.0
631affaf7c_ES1Ind_7,S&P500 EMINI FUT ,ES1 Index,1998-02-02,1998-02-06,1481.95,1502.95,39783645.0,537.0,542062.5
631affaf7c_ES1Ind_8,S&P500 EMINI FUT ,ES1 Index,1998-03-02,1998-03-06,1543.2,1532.45,76295830.0,988.0,-609400.0
631affaf7c_TU1Com_7,US 2YR NOTE (CBT),TU1 Comdty,1998-03-30,1998-03-31,76.96875,76.8671875,412832750.0,2684.0,-544781.25
631affaf7c_ES1Ind_9,S&P500 EMINI FUT ,ES1 Index,1998-04-02,1998-04-07,1602.2,1610.45,71184452.5,889.0,334550.0
631affaf7c_TU1Com_8,US 2YR NOTE (CBT),TU1 Comdty,1998-04-08,1998-04-09,77.265625,77.2265625,300811500.0,1947.0,-151250.0
