Trade_ID,Descr,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
7a9c182bce_NQ1Ind_1,NASDAQ 100 E-MINI,NQ1 Index,2010-02-01,2010-02-03,3410.4166666666665,3427.5,52597170.0,774.0,257958.3333333356
7a9c182bce_NQ1Ind_2,NASDAQ 100 E-MINI,NQ1 Index,2010-02-09,2010-02-12,3403.0625,3431.75,46619820.0,687.0,391635.0
7a9c182bce_WN1Com_1,US ULTRA BOND CBT,WN1 Comdty,2010-02-11,2010-02-12,97.48697916666667,96.84375,0.0,0.0,-193611.97916666808
7a9c182bce_WN1Com_2,US ULTRA BOND CBT,WN1 Comdty,2010-03-04,2010-03-05,98.68229166666667,98.90625,33025781.250000004,336.0,68083.33333333189
7a9c182bce_WN1Com_3,US ULTRA BOND CBT,WN1 Comdty,2010-03-11,2010-03-12,96.796875,96.96875,36008156.25,373.0,58781.25
7a9c182bce_NQ1Ind_3,NASDAQ 100 E-MINI,NQ1 Index,2010-03-16,2010-03-17,3582.75,3589.75,108921930.0,1522.0,212100.0
7a9c182bce_WN1Com_4,US ULTRA BOND CBT,WN1 Comdty,2010-03-26,2010-03-29,95.484375,95.15625,38573184.375,406.0,-124359.375
7a9c182bce_WN1Com_5,US ULTRA BOND CBT,WN1 Comdty,2010-04-06,2010-04-07,94.42708333333333,94.15625,40766687.5,433.0,-108062.49999999811
7a9c182bce_WN1Com_6,US ULTRA BOND CBT,WN1 Comdty,2010-05-13,2010-05-14,102.35416666666667,101.5,21041900.0,207.0,-163145.83333333425
7a9c182bce_NQ1Ind_4,NASDAQ 100 E-MINI,NQ1 Index,2010-05-21,2010-05-27,3476.7916666666665,3449.5,27763235.0,401.0,-219382.49999999878
7a9c182bce_NQ1Ind_5,NASDAQ 100 E-MINI,NQ1 Index,2010-06-09,2010-06-14,3467.5,3511.25,27069560.0,392.0,396250.0
7a9c182bce_WN1Com_7,US ULTRA BOND CBT,WN1 Comdty,2010-06-17,2010-06-18,108.171875,109.3125,23935106.250000004,222.0,231546.875
7a9c182bce_NQ1Ind_6,NASDAQ 100 E-MINI,NQ1 Index,2010-06-28,2010-07-02,3510.5416666666665,3391.75,35162590.0,502.0,-1330610.8333333316
7a9c182bce_WN1Com_8,US ULTRA BOND CBT,WN1 Comdty,2010-07-12,2010-07-13,111.59114583333333,111.25,30707496.875000004,276.0,-96885.41666666532
7a9c182bce_WN1Com_9,US ULTRA BOND CBT,WN1 Comdty,2010-07-14,2010-07-15,110.34635416666667,111.78125,36712500.0,330.0,433338.54166666523
7a9c182bce_NQ1Ind_7,NASDAQ 100 E-MINI,NQ1 Index,2010-07-19,2010-07-21,3475.0208333333335,3502.75,42550200.0,614.0,340514.1666666648
7a9c182bce_WN1Com_10,US ULTRA BOND CBT,WN1 Comdty,2010-07-28,2010-07-29,110.87760416666667,110.84375,34034000.0,308.0,-9750.000000001364
7a9c182bce_NQ1Ind_8,NASDAQ 100 E-MINI,NQ1 Index,2010-08-02,2010-08-03,3535.25,3556.75,49635520.0,704.0,297560.0
7a9c182bce_NQ1Ind_9,NASDAQ 100 E-MINI,NQ1 Index,2010-08-13,2010-08-18,3500.7708333333335,3503.0,45582665.0,653.0,56459.16666666471
7a9c182bce_NQ1Ind_10,NASDAQ 100 E-MINI,NQ1 Index,2010-08-23,2010-08-27,3496.2291666666665,3429.0,58327720.0,836.0,-1135417.9166666642
7a9c182bce_WN1Com_11,US ULTRA BOND CBT,WN1 Comdty,2010-09-07,2010-09-08,119.06510416666667,120.9375,22231068.75,188.0,312690.1041666659
7a9c182bce_WN1Com_12,US ULTRA BOND CBT,WN1 Comdty,2010-09-13,2010-09-14,116.75260416666667,116.75,20571271.875,177.0,-416.6666666674246
7a9c182bce_WN1Com_13,US ULTRA BOND CBT,WN1 Comdty,2010-09-20,2010-09-21,116.140625,116.40625,21743184.375,188.0,46484.375
7a9c182bce_NQ1Ind_11,NASDAQ 100 E-MINI,NQ1 Index,2010-09-23,2010-09-27,3652.5833333333335,3684.25,56570400.0,776.0,562603.3333333307
7a9c182bce_WN1Com_14,US ULTRA BOND CBT,WN1 Comdty,2010-10-12,2010-10-13,119.703125,117.8125,36655368.75,307.0,-518031.25
7a9c182bce_WN1Com_15,US ULTRA BOND CBT,WN1 Comdty,2010-10-14,2010-10-15,118.13020833333333,115.96875,36415843.75,309.0,-624661.458333332
7a9c182bce_NQ1Ind_12,NASDAQ 100 E-MINI,NQ1 Index,2010-10-21,2010-10-26,3758.375,3774.75,66811635.0,891.0,291510.0
7a9c182bce_WN1Com_16,US ULTRA BOND CBT,WN1 Comdty,2010-10-25,2010-10-26,115.82291666666667,116.125,35545125.0,308.0,86395.83333333198
7a9c182bce_WN1Com_17,US ULTRA BOND CBT,WN1 Comdty,2010-10-29,2010-11-01,113.3515625,113.875,39629768.75,351.0,158078.125
7a9c182bce_NQ1Ind_13,NASDAQ 100 E-MINI,NQ1 Index,2010-11-24,2010-11-26,3793.125,3822.0,62141490.0,821.0,434857.5
7a9c182bce_NQ1Ind_14,NASDAQ 100 E-MINI,NQ1 Index,2010-12-01,2010-12-02,3791.6041666666665,3824.5,54089750.0,715.0,435540.83333333535
7a9c182bce_WN1Com_18,US ULTRA BOND CBT,WN1 Comdty,2010-12-06,2010-12-07,109.01822916666667,109.375,25161090.625000004,232.0,74208.33333333235
7a9c182bce_WN1Com_19,US ULTRA BOND CBT,WN1 Comdty,2011-01-06,2011-01-07,104.38802083333333,104.65625,20897456.25,201.0,54718.75000000097
7a9c182bce_WN1Com_20,US ULTRA BOND CBT,WN1 Comdty,2011-01-13,2011-01-14,104.97395833333333,105.0625,23477850.000000004,224.0,20010.416666667737
7a9c182bce_WN1Com_21,US ULTRA BOND CBT,WN1 Comdty,2011-02-03,2011-02-04,103.1328125,102.21875,32202328.125000004,314.0,-261421.875
7a9c182bce_WN1Com_22,US ULTRA BOND CBT,WN1 Comdty,2011-02-07,2011-02-08,101.27083333333333,101.34375,34181950.0,334.0,22093.750000001437
7a9c182bce_WN1Com_23,US ULTRA BOND CBT,WN1 Comdty,2011-02-09,2011-02-10,100.74479166666667,101.3125,34335262.5,339.0,166338.5416666653
7a9c182bce_NQ1Ind_15,NASDAQ 100 E-MINI,NQ1 Index,2011-02-16,2011-02-17,4053.7083333333335,4059.25,61379050.0,758.0,84011.66666666437
7a9c182bce_NQ1Ind_16,NASDAQ 100 E-MINI,NQ1 Index,2011-02-25,2011-02-28,3989.6666666666665,4012.5,51045420.0,642.0,280850.00000000186
7a9c182bce_NQ1Ind_17,NASDAQ 100 E-MINI,NQ1 Index,2011-03-17,2011-03-22,3893.5208333333335,3925.75,42347760.0,546.0,348166.66666666506
7a9c182bce_WN1Com_24,US ULTRA BOND CBT,WN1 Comdty,2011-03-23,2011-03-24,107.32291666666667,106.9375,40018000.0,374.0,-142218.75000000175
7a9c182bce_WN1Com_25,US ULTRA BOND CBT,WN1 Comdty,2011-03-25,2011-03-28,106.69270833333333,105.75,42817775.0,400.0,-352572.9166666649
7a9c182bce_NQ1Ind_18,NASDAQ 100 E-MINI,NQ1 Index,2011-04-04,2011-04-08,4013.1458333333335,3998.5,52665120.0,657.0,-189760.00000000198
7a9c182bce_NQ1Ind_19,NASDAQ 100 E-MINI,NQ1 Index,2011-04-13,2011-04-19,3970.4166666666665,3958.5,59358250.0,749.0,-232238.33333333075
7a9c182bce_WN1Com_26,US ULTRA BOND CBT,WN1 Comdty,2011-04-25,2011-04-26,107.04427083333333,107.09375,54383690.62500001,509.0,23205.729166668887
7a9c182bce_NQ1Ind_20,NASDAQ 100 E-MINI,NQ1 Index,2011-05-05,2011-05-11,4061.3958333333335,4077.0,79853950.0,985.0,308845.8333333302
7a9c182bce_WN1Com_27,US ULTRA BOND CBT,WN1 Comdty,2011-05-11,2011-05-12,110.09375,110.5,56515387.50000001,515.0,189312.5
7a9c182bce_NQ1Ind_21,NASDAQ 100 E-MINI,NQ1 Index,2011-05-18,2011-05-19,4016.4583333333335,4031.5,63787460.0,796.0,239463.33333333093
7a9c182bce_NQ1Ind_22,NASDAQ 100 E-MINI,NQ1 Index,2011-05-25,2011-05-27,3979.1875,3996.0,68464350.0,862.0,290522.5
7a9c182bce_NQ1Ind_23,NASDAQ 100 E-MINI,NQ1 Index,2011-06-13,2011-06-15,3898.25,3918.5,50735380.0,652.0,268785.0
7a9c182bce_WN1Com_28,US ULTRA BOND CBT,WN1 Comdty,2011-06-22,2011-06-23,113.70572916666667,113.5,38297290.625,338.0,-63364.58333333479
7a9c182bce_NQ1Ind_24,NASDAQ 100 E-MINI,NQ1 Index,2011-06-27,2011-06-29,3891.3958333333335,3956.0,47422765.0,611.0,744719.9999999983
7a9c182bce_WN1Com_29,US ULTRA BOND CBT,WN1 Comdty,2011-07-01,2011-07-05,110.49479166666667,109.625,34494796.875,314.0,-267026.04166666814
7a9c182bce_WN1Com_30,US ULTRA BOND CBT,WN1 Comdty,2011-07-06,2011-07-07,110.29427083333333,110.4375,37140950.0,339.0,43684.89583333478
7a9c182bce_NQ1Ind_25,NASDAQ 100 E-MINI,NQ1 Index,2011-07-13,2011-07-19,4029.1458333333335,4014.75,47567200.0,592.0,-182638.7500000018
7a9c182bce_WN1Com_31,US ULTRA BOND CBT,WN1 Comdty,2011-07-19,2011-07-20,112.59375,114.25,41217687.5,367.0,506812.5
7a9c182bce_NQ1Ind_26,NASDAQ 100 E-MINI,NQ1 Index,2011-08-01,2011-08-05,4045.3958333333335,3886.75,46532165.0,577.0,-1812366.2500000019
7a9c182bce_NQ1Ind_27,NASDAQ 100 E-MINI,NQ1 Index,2011-08-09,2011-08-15,3743.5416666666665,3856.75,26199660.0,353.0,648292.5000000009
7a9c182bce_NQ1Ind_28,NASDAQ 100 E-MINI,NQ1 Index,2011-08-22,2011-08-24,3734.6458333333335,3797.0,19832760.0,267.0,335465.4166666659
7a9c182bce_WN1Com_32,US ULTRA BOND CBT,WN1 Comdty,2011-08-25,2011-08-26,128.76302083333334,128.28125,18585600.0,145.0,-63593.75000000125
7a9c182bce_NQ1Ind_29,NASDAQ 100 E-MINI,NQ1 Index,2011-09-07,2011-09-08,3852.9166666666665,3898.0,19728605.0,257.0,271401.66666666756
7a9c182bce_WN1Com_33,US ULTRA BOND CBT,WN1 Comdty,2011-09-15,2011-09-16,135.99739583333334,134.34375,22639925.0,167.0,-253007.81250000146
7a9c182bce_NQ1Ind_30,NASDAQ 100 E-MINI,NQ1 Index,2011-09-23,2011-09-27,3871.4583333333335,3904.5,32515100.0,422.0,276939.1666666654
7a9c182bce_WN1Com_34,US ULTRA BOND CBT,WN1 Comdty,2011-09-28,2011-09-29,140.18229166666666,140.3125,17599312.5,127.0,15364.58333333445
7a9c182bce_NQ1Ind_31,NASDAQ 100 E-MINI,NQ1 Index,2011-10-04,2011-10-06,3765.6458333333335,3845.25,29871135.0,399.0,628957.9166666655
7a9c182bce_WN1Com_35,US ULTRA BOND CBT,WN1 Comdty,2011-10-11,2011-10-12,139.37760416666666,139.625,17063200.0,123.0,27708.333333334394
7a9c182bce_WN1Com_36,US ULTRA BOND CBT,WN1 Comdty,2011-10-13,2011-10-14,137.65104166666666,138.34375,17201800.0,123.0,76890.62500000105
7a9c182bce_WN1Com_37,US ULTRA BOND CBT,WN1 Comdty,2011-10-25,2011-10-26,136.20833333333334,139.21875,22234059.375,164.0,442531.2499999986
7a9c182bce_NQ1Ind_32,NASDAQ 100 E-MINI,NQ1 Index,2011-11-02,2011-11-04,3993.5,4040.0,30816810.0,387.0,367430.0
7a9c182bce_NQ1Ind_33,NASDAQ 100 E-MINI,NQ1 Index,2011-11-25,2011-11-29,3851.8125,3899.0,31633360.0,412.0,388825.0
7a9c182bce_WN1Com_38,US ULTRA BOND CBT,WN1 Comdty,2011-12-02,2011-12-05,141.15625,142.40625,27948662.500000004,199.0,215000.0
7a9c182bce_NQ1Ind_34,NASDAQ 100 E-MINI,NQ1 Index,2011-12-15,2011-12-21,3925.3541666666665,3952.0,33478160.0,428.0,253680.00000000128
7a9c182bce_WN1Com_39,US ULTRA BOND CBT,WN1 Comdty,2011-12-27,2011-12-28,142.83333333333334,143.53125,25980556.250000004,183.0,119343.74999999838
7a9c182bce_WN1Com_40,US ULTRA BOND CBT,WN1 Comdty,2012-01-06,2012-01-09,143.44270833333334,144.0,26391750.000000004,185.0,94739.58333333173
7a9c182bce_WN1Com_41,US ULTRA BOND CBT,WN1 Comdty,2012-01-24,2012-01-25,141.5390625,140.75,31147462.500000004,221.0,-162546.875
7a9c182bce_WN1Com_42,US ULTRA BOND CBT,WN1 Comdty,2012-01-26,2012-01-27,141.62239583333334,142.65625,31893950.000000004,227.0,219177.08333333133
7a9c182bce_NQ1Ind_35,NASDAQ 100 E-MINI,NQ1 Index,2012-01-31,2012-02-02,4152.104166666667,4171.0,107176770.0,1293.0,490375.83333332546
7a9c182bce_WN1Com_43,US ULTRA BOND CBT,WN1 Comdty,2012-02-06,2012-02-07,142.03385416666666,142.6875,32664843.750000004,231.0,133343.75000000192
7a9c182bce_WN1Com_44,US ULTRA BOND CBT,WN1 Comdty,2012-02-10,2012-02-13,140.93489583333334,141.59375,31043821.875000004,221.0,131770.83333333145
7a9c182bce_WN1Com_45,US ULTRA BOND CBT,WN1 Comdty,2012-02-22,2012-02-23,140.65364583333334,141.1875,32713587.500000004,233.0,113177.08333333132
7a9c182bce_NQ1Ind_36,NASDAQ 100 E-MINI,NQ1 Index,2012-02-27,2012-02-29,4289.791666666667,4314.75,91934640.0,1073.0,548928.3333333266
7a9c182bce_WN1Com_46,US ULTRA BOND CBT,WN1 Comdty,2012-03-02,2012-03-05,141.7578125,142.5,34174937.5,242.0,166992.1875
7a9c182bce_NQ1Ind_37,NASDAQ 100 E-MINI,NQ1 Index,2012-03-07,2012-03-09,4280.020833333333,4323.0,77835840.0,911.0,765278.3333333387
7a9c182bce_WN1Com_47,US ULTRA BOND CBT,WN1 Comdty,2012-03-20,2012-03-21,133.91145833333334,134.28125,33728062.5,253.0,84312.49999999785
7a9c182bce_NQ1Ind_38,NASDAQ 100 E-MINI,NQ1 Index,2012-03-23,2012-03-27,4425.708333333333,4464.0,79904560.0,904.0,703337.5000000056
7a9c182bce_NQ1Ind_39,NASDAQ 100 E-MINI,NQ1 Index,2012-03-30,2012-04-03,4454.3125,4465.25,71766510.0,807.0,176750.0
7a9c182bce_WN1Com_48,US ULTRA BOND CBT,WN1 Comdty,2012-04-04,2012-04-05,135.92447916666666,136.59375,32864081.250000004,243.0,153263.0208333355
7a9c182bce_NQ1Ind_40,NASDAQ 100 E-MINI,NQ1 Index,2012-04-10,2012-04-13,4426.375,4426.75,67664610.0,766.0,67282.5
7a9c182bce_WN1Com_49,US ULTRA BOND CBT,WN1 Comdty,2012-04-27,2012-04-30,143.30729166666666,143.40625,41010440.625,287.0,25927.083333335817
7a9c182bce_NQ1Ind_41,NASDAQ 100 E-MINI,NQ1 Index,2012-05-07,2012-05-11,4326.270833333333,4307.5,42274750.0,490.0,-183087.91666666372
