Trade_ID,Descr,AssetClass,Asset,FirstDate,LastDate,TradeEntry,TradeExit,USD_Notional,Num_Lots,Total PnL
3455_HG1Com_294,COPPER FUTURE    ,comm-base,HG1 Comdty,2013-05-24,2013-06-07,390.45,384.95,5050500.0,52.0,-88500.00000000004
3455_BP1Cur_324,BP CURRENCY FUT  ,fx-dm,BP1 Curncy,2013-05-24,2013-06-07,158.2,162.75,14533706.25,147.0,440387.5000000011
3455_SE1Cur_133,SWEDISH KRONA FUT,fx-dm,SE1 Curncy,2013-05-24,2013-06-07,16.596,16.819,12315080.0,37.0,169759.9999999994
3455_UX2Ind_109,CBOE VIX FUTURE  ,eq-vol,UX2 Index,2013-05-24,2013-06-07,81.6605,81.9105,28365654.0,348.0,113600.00000000015
3455_TU1Com_275,US 2YR NOTE (CBT),fi-us,TU1 Comdty,2013-05-24,2013-06-07,108.9140625,108.8203125,809289531.25,3715.0,-661046.875
3455_RA1Cur_192,SA RAND CURR(CME),fx-em,RA1 Curncy,2013-05-24,2013-06-07,6.315,5.9025,6696612.5,211.0,-390437.5000000004
3455_JY1Cur_324,JPN YEN CURR FUT ,fx-dm,JY1 Curncy,2013-05-24,2013-06-07,117.0,121.58,10685375.0,73.0,421199.99999999994
3455_KO1Cur_81,KOREAN WON FUT   ,fx-em,KO1 Curncy,2013-05-24,2013-06-07,0.08907,0.08963,14514500.0,130.0,115350.00000000065
3455_C1Comd_401,CORN FUTURE      ,comm-soft,C 1 Comdty,2013-05-24,2013-06-07,741.75,747.5,1449337.5,39.0,13825.0
3455_SFR8Co_318,3 MONTH SOFR FUT ,stir,SFR8 Comdty,2013-05-24,2013-06-07,97.44500000000001,97.26500000000001,698472875.0,2867.0,-1121949.9999999634
3455_ES1Ind_189,S&P500 EMINI FUT ,eq-us,ES1 Index,2013-05-24,2013-06-07,1897.7,1885.2,17068050.0,180.0,-166437.5
3455_SM1Com_401,SOYBEAN MEAL FUTR,comm-soft,SM1 Comdty,2013-05-24,2013-06-07,41.3,59.7,194480.00000000003,44.0,73390.0
3455_NQ1Ind_168,NASDAQ 100 E-MINI,eq-us,NQ1 Index,2013-05-24,2013-06-07,4708.75,4693.5,22396990.0,238.0,-99835.0
3455_NG1Com_278,NATURAL GAS FUTR ,comm-enrgy,NG1 Comdty,2013-05-24,2013-06-07,11.635,11.153,6048640.0,52.0,-271729.9999999997
3455_DM1Ind_134,DJIA MINI e-CBOT ,eq-us,DM1 Index,2013-05-24,2013-06-07,15836.0,15748.0,19942020.0,252.0,-183520.0
3455_CL1Com_362,WTI CRUDE FUTURE ,comm-enrgy,CL1 Comdty,2013-05-24,2013-06-07,94.19,95.85,3668729.9999999995,39.0,63679.99999999987
3455_US1Com_401,US LONG BOND(CBT),fi-us,US1 Comdty,2013-05-24,2013-06-07,122.5625,120.1875,19227593.75,157.0,-381781.25
